,date_time,tempC,windspeedKmph,humidity,precipMM,pressure
643,27-08-2019 19:00,34,8,52,0.0,1000
644,27-08-2019 20:00,34,8,53,0.0,1000
645,27-08-2019 21:00,34,8,53,0.0,1001
646,27-08-2019 22:00,33,8,55,0.0,1001
647,27-08-2019 23:00,33,8,57,0.0,1001
648,28-08-2019 00:00,32,8,59,0.0,1001
649,28-08-2019 01:00,31,8,62,0.0,1001
650,28-08-2019 02:00,31,9,66,0.2,1001
651,28-08-2019 03:00,30,9,70,0.2,1001
652,28-08-2019 04:00,31,10,67,0.1,1002
653,28-08-2019 05:00,32,11,64,0.3,1002
654,28-08-2019 06:00,33,11,61,0.4,1003
655,28-08-2019 07:00,34,12,55,0.2,1003
656,28-08-2019 08:00,35,13,50,0.3,1002
657,28-08-2019 09:00,36,14,44,0.4,1002
658,28-08-2019 10:00,37,14,42,0.2,1001
659,28-08-2019 11:00,37,15,41,0.0,1001
660,28-08-2019 12:00,38,15,39,0.0,1000
661,28-08-2019 13:00,38,15,41,0.0,1000
662,28-08-2019 14:00,37,15,42,0.0,999
663,28-08-2019 15:00,37,15,43,0.0,998
664,28-08-2019 16:00,36,15,46,0.0,999
665,28-08-2019 17:00,35,15,49,0.0,1001
666,28-08-2019 18:00,34,14,52,0.0,1002
667,28-08-2019 19:00,34,14,52,0.0,1002
668,28-08-2019 20:00,34,13,53,0.0,1002
669,28-08-2019 21:00,33,13,53,0.0,1002
670,28-08-2019 22:00,33,13,55,0.0,1002
671,28-08-2019 23:00,32,13,57,0.0,1002
672,29-08-2019 00:00,32,13,58,0.0,1002
673,29-08-2019 01:00,32,12,60,0.0,1003
674,29-08-2019 02:00,31,12,61,0.0,1003
675,29-08-2019 03:00,31,12,63,0.0,1003
676,29-08-2019 04:00,32,11,61,0.0,1003
677,29-08-2019 05:00,32,11,60,0.0,1004
678,29-08-2019 06:00,33,10,59,0.0,1004
679,29-08-2019 07:00,34,11,54,0.0,1004
680,29-08-2019 08:00,35,11,49,0.0,1003
681,29-08-2019 09:00,36,12,44,0.0,1003
682,29-08-2019 10:00,37,13,43,0.0,1003
683,29-08-2019 11:00,37,14,42,0.0,1002
684,29-08-2019 12:00,37,14,41,0.0,1001
685,29-08-2019 13:00,37,15,43,0.0,1001
686,29-08-2019 14:00,37,15,44,0.0,1000
687,29-08-2019 15:00,36,15,46,0.0,999
688,29-08-2019 16:00,35,14,48,0.0,1000
689,29-08-2019 17:00,35,13,51,0.0,1001
690,29-08-2019 18:00,34,13,53,0.0,1002
691,29-08-2019 19:00,34,11,54,0.0,1001
692,29-08-2019 20:00,34,10,54,0.0,1001
693,29-08-2019 21:00,33,9,54,0.0,1001
694,29-08-2019 22:00,33,9,55,0.0,1001
695,29-08-2019 23:00,33,9,55,0.0,1002
696,30-08-2019 00:00,33,9,56,0.0,1002
697,30-08-2019 01:00,32,8,57,0.0,1001
698,30-08-2019 02:00,32,8,58,0.0,1001
699,30-08-2019 03:00,31,7,59,0.0,1001
700,30-08-2019 04:00,32,7,59,0.0,1002
701,30-08-2019 05:00,33,7,59,0.0,1002
702,30-08-2019 06:00,33,8,58,0.0,1003
703,30-08-2019 07:00,34,8,53,0.0,1002
704,30-08-2019 08:00,36,8,47,0.0,1002
705,30-08-2019 09:00,37,8,42,0.0,1001
706,30-08-2019 10:00,37,8,40,0.0,1000
707,30-08-2019 11:00,38,9,39,0.0,999
708,30-08-2019 12:00,38,9,37,0.0,998
709,30-08-2019 13:00,38,8,39,0.0,998
710,30-08-2019 14:00,38,8,40,0.0,997
711,30-08-2019 15:00,37,8,41,0.0,997
712,30-08-2019 16:00,36,7,45,0.0,997
713,30-08-2019 17:00,35,7,48,0.1,998
714,30-08-2019 18:00,34,6,52,0.1,998
715,30-08-2019 19:00,34,6,52,0.1,998
716,30-08-2019 20:00,34,6,53,0.2,998
717,30-08-2019 21:00,34,6,54,0.3,998
718,30-08-2019 22:00,33,6,55,0.2,998
719,30-08-2019 23:00,33,6,57,0.7,998
720,31-08-2019 00:00,33,6,59,0.9,998
721,31-08-2019 01:00,33,6,59,0.4,998
722,31-08-2019 02:00,32,7,60,0.9,998
723,31-08-2019 03:00,32,7,61,1.2,998
724,31-08-2019 04:00,33,7,59,0.6,999
725,31-08-2019 05:00,33,7,58,0.0,999
726,31-08-2019 06:00,34,6,56,0.0,1000
727,31-08-2019 07:00,35,6,51,0.0,999
728,31-08-2019 08:00,37,5,46,0.0,999
729,31-08-2019 09:00,38,4,41,0.0,998
730,31-08-2019 10:00,39,3,38,0.0,998
731,31-08-2019 11:00,40,2,35,0.0,997
732,31-08-2019 12:00,40,1,33,0.0,997
733,31-08-2019 13:00,40,2,35,0.0,996
734,31-08-2019 14:00,39,2,36,0.0,996
735,31-08-2019 15:00,38,3,38,0.0,995
736,31-08-2019 16:00,38,4,41,0.0,996
737,31-08-2019 17:00,37,5,44,0.1,997
738,31-08-2019 18:00,36,6,46,0.1,998
739,31-08-2019 19:00,36,7,48,0.1,998
740,31-08-2019 20:00,35,7,49,0.2,998
741,31-08-2019 21:00,35,7,50,0.2,999
742,31-08-2019 22:00,34,7,54,0.1,999
743,31-08-2019 23:00,33,6,57,1.4,999
744,01-09-2019 00:00,33,5,61,2.7,999
745,01-09-2019 01:00,32,6,63,1.4,999
746,01-09-2019 02:00,31,7,66,1.4,999
747,01-09-2019 03:00,31,8,68,1.9,999
748,01-09-2019 04:00,31,9,66,0.9,1000
749,01-09-2019 05:00,32,9,65,1.6,1000
750,01-09-2019 06:00,33,9,63,2.1,1000
751,01-09-2019 07:00,34,10,58,1.0,1000
752,01-09-2019 08:00,35,11,52,2.5,1000
753,01-09-2019 09:00,36,12,47,3.3,1000
754,01-09-2019 10:00,36,11,46,1.6,999
755,01-09-2019 11:00,36,11,46,0.0,999
756,01-09-2019 12:00,37,11,45,0.0,999
757,01-09-2019 13:00,36,12,47,0.0,999
758,01-09-2019 14:00,36,13,49,0.1,998
759,01-09-2019 15:00,35,14,51,0.1,997
760,01-09-2019 16:00,34,15,53,0.0,998
761,01-09-2019 17:00,33,16,56,0.0,999
762,01-09-2019 18:00,33,17,58,0.0,1000
763,01-09-2019 19:00,32,16,60,0.0,1000
764,01-09-2019 20:00,32,15,62,0.0,1000
765,01-09-2019 21:00,32,14,64,0.0,1000
766,01-09-2019 22:00,31,14,65,0.0,1000
767,01-09-2019 23:00,31,13,65,0.0,1000
768,02-09-2019 00:00,31,13,66,0.0,1000
769,02-09-2019 01:00,31,12,67,0.0,1000
770,02-09-2019 02:00,30,12,67,0.0,1001
771,02-09-2019 03:00,30,12,68,0.0,1001
772,02-09-2019 04:00,31,11,66,0.0,1001
773,02-09-2019 05:00,31,10,65,0.0,1002
774,02-09-2019 06:00,32,9,63,0.0,1003
775,02-09-2019 07:00,34,10,57,0.0,1002
776,02-09-2019 08:00,35,10,52,0.0,1001
777,02-09-2019 09:00,37,10,46,0.0,1001
778,02-09-2019 10:00,37,9,44,0.0,1000
779,02-09-2019 11:00,38,7,41,0.0,999
780,02-09-2019 12:00,39,6,39,0.0,999
781,02-09-2019 13:00,38,5,41,0.0,998
782,02-09-2019 14:00,37,5,42,0.0,997
783,02-09-2019 15:00,37,4,44,0.0,997
784,02-09-2019 16:00,36,6,45,0.0,997
785,02-09-2019 17:00,36,7,47,0.0,998
786,02-09-2019 18:00,35,9,49,0.0,999
787,02-09-2019 19:00,35,8,50,0.0,999
788,02-09-2019 20:00,35,7,51,0.0,999
789,02-09-2019 21:00,35,6,52,0.0,999
790,02-09-2019 22:00,34,7,55,0.0,999
791,02-09-2019 23:00,33,7,59,0.6,999
792,03-09-2019 00:00,33,8,63,0.8,999
793,03-09-2019 01:00,32,9,64,0.4,999
794,03-09-2019 02:00,32,9,66,1.2,999
795,03-09-2019 03:00,31,10,68,1.6,1000
796,03-09-2019 04:00,32,9,63,0.8,1000
797,03-09-2019 05:00,33,7,59,1.5,1000
798,03-09-2019 06:00,34,6,55,2.0,1001
799,03-09-2019 07:00,36,5,50,1.0,1001
800,03-09-2019 08:00,37,4,45,1.6,1000
801,03-09-2019 09:00,38,3,41,2.1,1000
802,03-09-2019 10:00,38,4,40,1.1,999
803,03-09-2019 11:00,38,5,39,0.0,999
804,03-09-2019 12:00,38,6,38,0.0,998
805,03-09-2019 13:00,38,6,40,0.0,997
806,03-09-2019 14:00,37,7,42,0.0,997
807,03-09-2019 15:00,37,7,44,0.0,996
808,03-09-2019 16:00,36,7,46,0.0,997
809,03-09-2019 17:00,36,6,49,0.1,998
810,03-09-2019 18:00,35,6,51,0.1,998
811,03-09-2019 19:00,34,6,55,0.0,999
812,03-09-2019 20:00,33,6,59,0.1,999
813,03-09-2019 21:00,33,6,62,0.2,999
814,03-09-2019 22:00,32,8,64,0.1,999
815,03-09-2019 23:00,32,9,67,1.9,999
816,04-09-2019 00:00,31,10,69,2.6,999
817,04-09-2019 01:00,31,9,68,1.3,999
818,04-09-2019 02:00,32,9,68,2.0,999
819,04-09-2019 03:00,32,9,67,2.6,999
820,04-09-2019 04:00,32,8,64,1.3,1000
821,04-09-2019 05:00,33,8,62,0.8,1000
822,04-09-2019 06:00,34,7,59,1.1,1000
823,04-09-2019 07:00,35,7,55,0.5,1000
824,04-09-2019 08:00,36,7,50,1.2,999
825,04-09-2019 09:00,37,7,46,1.6,999
826,04-09-2019 10:00,37,7,45,0.8,999
827,04-09-2019 11:00,37,6,44,0.0,999
828,04-09-2019 12:00,37,6,42,0.0,998
829,04-09-2019 13:00,37,6,43,0.0,997
830,04-09-2019 14:00,37,7,44,0.0,997
831,04-09-2019 15:00,37,7,46,0.0,996
832,04-09-2019 16:00,36,8,49,0.0,997
833,04-09-2019 17:00,35,8,52,0.0,998
834,04-09-2019 18:00,34,9,56,0.0,999
835,04-09-2019 19:00,33,10,58,0.0,999
836,04-09-2019 20:00,33,10,60,0.0,999
837,04-09-2019 21:00,32,11,61,0.0,999
838,04-09-2019 22:00,32,12,64,0.0,999
839,04-09-2019 23:00,31,12,66,0.1,999
840,05-09-2019 00:00,30,13,69,0.1,999
841,05-09-2019 01:00,30,12,69,0.0,1000
842,05-09-2019 02:00,30,11,70,0.2,1000
843,05-09-2019 03:00,29,10,70,0.2,1000
844,05-09-2019 04:00,30,11,69,0.1,1001
845,05-09-2019 05:00,31,12,67,0.1,1001
846,05-09-2019 06:00,32,13,65,0.2,1001
847,05-09-2019 07:00,33,13,60,0.1,1001
848,05-09-2019 08:00,34,14,54,0.0,1000
849,05-09-2019 09:00,36,15,48,0.0,1000
850,05-09-2019 10:00,36,14,46,0.0,999
851,05-09-2019 11:00,36,13,44,0.0,999
852,05-09-2019 12:00,37,12,42,0.0,998
853,05-09-2019 13:00,37,11,42,0.0,997
854,05-09-2019 14:00,37,11,43,0.0,997
855,05-09-2019 15:00,37,10,43,0.0,996
856,05-09-2019 16:00,36,11,47,0.0,997
857,05-09-2019 17:00,34,12,50,0.0,998
858,05-09-2019 18:00,33,13,54,0.0,998
859,05-09-2019 19:00,33,12,55,0.0,999
860,05-09-2019 20:00,33,11,56,0.0,999
861,05-09-2019 21:00,32,10,57,0.0,1000
862,05-09-2019 22:00,32,11,58,0.0,999
863,05-09-2019 23:00,32,11,60,0.0,999
864,06-09-2019 00:00,32,11,61,0.0,998
865,06-09-2019 01:00,31,11,63,0.0,998
866,06-09-2019 02:00,31,11,64,0.0,999
867,06-09-2019 03:00,31,11,66,0.0,999
868,06-09-2019 04:00,31,11,64,0.0,999
869,06-09-2019 05:00,32,12,63,0.0,999
870,06-09-2019 06:00,32,12,61,0.0,1000
871,06-09-2019 07:00,33,12,56,0.0,999
872,06-09-2019 08:00,35,12,51,0.0,999
873,06-09-2019 09:00,36,12,46,0.0,999
874,06-09-2019 10:00,36,11,46,0.0,998
875,06-09-2019 11:00,36,10,45,1.0,997
876,06-09-2019 12:00,37,9,45,1.4,997
877,06-09-2019 13:00,36,8,47,0.7,996
878,06-09-2019 14:00,36,6,49,1.0,996
879,06-09-2019 15:00,36,5,51,1.4,996
880,06-09-2019 16:00,35,5,52,0.7,996
881,06-09-2019 17:00,35,5,53,0.0,997
882,06-09-2019 18:00,34,5,54,0.0,998
883,06-09-2019 19:00,34,6,55,0.0,998
884,06-09-2019 20:00,33,7,57,0.1,998
885,06-09-2019 21:00,33,9,58,0.1,998
886,06-09-2019 22:00,32,9,60,0.0,998
887,06-09-2019 23:00,32,10,62,0.3,998
888,07-09-2019 00:00,32,10,63,0.4,998
889,07-09-2019 01:00,31,10,65,0.2,998
890,07-09-2019 02:00,31,10,67,0.7,998
891,07-09-2019 03:00,31,10,69,0.9,998
892,07-09-2019 04:00,31,10,65,0.4,998
893,07-09-2019 05:00,32,10,62,0.6,998
894,07-09-2019 06:00,33,9,59,0.8,998
895,07-09-2019 07:00,34,9,55,0.4,999
896,07-09-2019 08:00,35,8,51,1.3,999
897,07-09-2019 09:00,36,7,48,1.7,999
898,07-09-2019 10:00,36,7,46,0.9,998
899,07-09-2019 11:00,36,6,44,0.1,998
900,07-09-2019 12:00,37,6,43,0.1,997
901,07-09-2019 13:00,36,7,45,0.0,997
902,07-09-2019 14:00,36,8,47,0.1,997
903,07-09-2019 15:00,36,9,49,0.1,997
904,07-09-2019 16:00,35,9,52,0.0,998
905,07-09-2019 17:00,34,10,55,0.0,998
906,07-09-2019 18:00,33,11,58,0.0,999
907,07-09-2019 19:00,33,12,60,0.0,999
908,07-09-2019 20:00,32,13,61,0.0,1000
909,07-09-2019 21:00,32,14,62,0.0,1000
910,07-09-2019 22:00,32,13,63,0.0,1000
911,07-09-2019 23:00,31,12,64,0.0,1000
912,08-09-2019 00:00,31,12,65,0.0,1000
913,08-09-2019 01:00,31,12,67,0.0,1000
914,08-09-2019 02:00,30,12,68,0.0,1000
915,08-09-2019 03:00,30,12,69,0.0,1000
916,08-09-2019 04:00,31,11,66,0.0,1001
917,08-09-2019 05:00,32,11,63,0.3,1001
918,08-09-2019 06:00,32,11,61,0.4,1002
919,08-09-2019 07:00,33,10,56,0.2,1001
920,08-09-2019 08:00,34,10,52,1.1,1001
921,08-09-2019 09:00,36,9,48,1.5,1001
922,08-09-2019 10:00,36,8,45,0.7,1000
923,08-09-2019 11:00,37,7,43,0.0,1000
924,08-09-2019 12:00,37,6,40,0.0,1000
925,08-09-2019 13:00,37,6,42,0.0,999
926,08-09-2019 14:00,37,6,43,0.0,998
927,08-09-2019 15:00,37,6,44,0.0,998
928,08-09-2019 16:00,36,7,46,0.0,998
929,08-09-2019 17:00,35,8,48,0.0,999
930,08-09-2019 18:00,34,10,50,0.0,1000
931,08-09-2019 19:00,34,10,52,0.0,1000
932,08-09-2019 20:00,34,10,54,0.0,1000
933,08-09-2019 21:00,33,10,56,0.0,1001
934,08-09-2019 22:00,33,11,58,0.0,1000
935,08-09-2019 23:00,33,12,59,0.0,1000
936,09-09-2019 00:00,33,13,61,0.0,1000
937,09-09-2019 01:00,33,12,63,0.0,1000
938,09-09-2019 02:00,32,11,65,0.0,1000
939,09-09-2019 03:00,32,10,67,0.0,1000
940,09-09-2019 04:00,32,10,66,0.0,1000
941,09-09-2019 05:00,33,10,66,0.0,1001
942,09-09-2019 06:00,33,9,66,0.0,1001
943,09-09-2019 07:00,34,10,58,0.0,1000
944,09-09-2019 08:00,36,10,51,0.0,1000
945,09-09-2019 09:00,37,10,43,0.0,1000
946,09-09-2019 10:00,38,10,40,0.0,999
947,09-09-2019 11:00,38,10,37,0.0,998
948,09-09-2019 12:00,39,10,34,0.0,998
949,09-09-2019 13:00,39,9,35,0.0,997
950,09-09-2019 14:00,38,9,36,0.0,996
951,09-09-2019 15:00,38,9,37,0.0,996
952,09-09-2019 16:00,38,9,39,0.0,997
953,09-09-2019 17:00,38,9,42,0.0,998
954,09-09-2019 18:00,38,8,45,0.0,999
955,09-09-2019 19:00,37,9,47,0.0,999
956,09-09-2019 20:00,36,9,49,0.0,999
957,09-09-2019 21:00,34,10,51,0.0,999
958,09-09-2019 22:00,34,10,54,0.0,999
959,09-09-2019 23:00,34,9,56,0.0,999
960,10-09-2019 00:00,33,9,59,0.0,999
961,10-09-2019 01:00,33,8,61,0.0,999
962,10-09-2019 02:00,32,8,63,0.0,999
963,10-09-2019 03:00,32,7,65,0.0,1000
964,10-09-2019 04:00,32,7,64,0.0,1000
965,10-09-2019 05:00,33,6,63,0.0,1000
966,10-09-2019 06:00,33,6,62,0.0,1001
967,10-09-2019 07:00,35,6,56,0.0,1000
968,10-09-2019 08:00,36,6,50,0.0,1000
969,10-09-2019 09:00,37,6,44,0.0,1000
970,10-09-2019 10:00,38,6,40,0.0,999
971,10-09-2019 11:00,39,6,37,0.0,998
972,10-09-2019 12:00,39,6,33,0.0,997
973,10-09-2019 13:00,39,7,33,0.0,997
974,10-09-2019 14:00,39,9,33,0.0,996
975,10-09-2019 15:00,40,11,32,0.0,996
976,10-09-2019 16:00,38,10,37,0.0,997
977,10-09-2019 17:00,37,9,41,0.0,998
978,10-09-2019 18:00,36,8,45,0.0,999
979,10-09-2019 19:00,36,8,48,0.0,999
980,10-09-2019 20:00,35,9,51,0.0,999
981,10-09-2019 21:00,35,9,54,0.0,1000
982,10-09-2019 22:00,34,10,55,0.0,1000
983,10-09-2019 23:00,34,11,56,0.0,1000
984,11-09-2019 00:00,33,11,57,0.0,1000
985,11-09-2019 01:00,33,11,58,0.0,1000
986,11-09-2019 02:00,32,11,60,0.0,1000
987,11-09-2019 03:00,32,11,61,0.0,1000
988,11-09-2019 04:00,32,11,60,0.0,1001
989,11-09-2019 05:00,33,11,60,0.0,1001
990,11-09-2019 06:00,34,10,59,0.0,1002
991,11-09-2019 07:00,35,11,53,0.0,1002
992,11-09-2019 08:00,37,11,46,0.0,1001
993,11-09-2019 09:00,38,11,40,0.0,1001
994,11-09-2019 10:00,39,10,35,0.0,1000
995,11-09-2019 11:00,40,9,31,0.0,999
996,11-09-2019 12:00,41,8,27,0.0,999
997,11-09-2019 13:00,41,6,28,0.0,998
998,11-09-2019 14:00,41,5,30,0.0,998
999,11-09-2019 15:00,41,4,31,0.0,997
1000,11-09-2019 16:00,39,6,33,0.0,998
1001,11-09-2019 17:00,38,8,35,0.0,999
1002,11-09-2019 18:00,37,10,37,0.0,1000
1003,11-09-2019 19:00,36,11,40,0.0,1001
1004,11-09-2019 20:00,35,13,43,0.0,1001
1005,11-09-2019 21:00,34,14,46,0.0,1001
1006,11-09-2019 22:00,34,14,49,0.0,1001
1007,11-09-2019 23:00,33,14,52,0.0,1001
1008,12-09-2019 00:00,33,14,55,0.0,1001
1009,12-09-2019 01:00,32,14,56,0.0,1001
1010,12-09-2019 02:00,32,13,58,0.0,1001
1011,12-09-2019 03:00,32,13,59,0.0,1002
1012,12-09-2019 04:00,32,12,58,0.0,1002
1013,12-09-2019 05:00,33,11,57,0.0,1003
1014,12-09-2019 06:00,33,11,56,0.0,1003
1015,12-09-2019 07:00,35,10,52,0.0,1003
1016,12-09-2019 08:00,36,9,47,0.0,1002
1017,12-09-2019 09:00,37,8,42,0.0,1002
1018,12-09-2019 10:00,38,6,39,0.0,1002
1019,12-09-2019 11:00,39,4,37,0.0,1001
1020,12-09-2019 12:00,39,3,35,0.0,1000
1021,12-09-2019 13:00,39,4,36,0.0,1000
1022,12-09-2019 14:00,38,5,37,0.0,999
1023,12-09-2019 15:00,38,6,38,0.0,999
1024,12-09-2019 16:00,37,7,42,0.0,1000
1025,12-09-2019 17:00,36,9,47,0.0,1001
1026,12-09-2019 18:00,35,10,51,0.0,1001
1027,12-09-2019 19:00,34,13,53,0.0,1002
1028,12-09-2019 20:00,34,15,55,0.0,1002
1029,12-09-2019 21:00,33,17,56,0.0,1002
1030,12-09-2019 22:00,33,15,59,0.0,1002
1031,12-09-2019 23:00,33,13,62,0.0,1002
1032,13-09-2019 00:00,33,12,65,0.0,1002
1033,13-09-2019 01:00,32,11,66,0.0,1002
1034,13-09-2019 02:00,32,10,67,0.0,1003
1035,13-09-2019 03:00,31,9,68,0.0,1003
1036,13-09-2019 04:00,31,9,67,0.0,1003
1037,13-09-2019 05:00,31,9,65,0.1,1003
1038,13-09-2019 06:00,31,9,64,0.1,1003
1039,13-09-2019 07:00,31,10,61,0.0,1003
1040,13-09-2019 08:00,32,10,59,0.1,1004
1041,13-09-2019 09:00,33,11,56,0.1,1004
1042,13-09-2019 10:00,33,9,54,0.1,1003
1043,13-09-2019 11:00,34,8,53,0.0,1002
1044,13-09-2019 12:00,34,7,51,0.0,1001
1045,13-09-2019 13:00,34,7,52,0.0,1001
1046,13-09-2019 14:00,34,6,52,0.0,1001
1047,13-09-2019 15:00,35,6,53,0.0,1000
1048,13-09-2019 16:00,34,10,55,0.0,1001
1049,13-09-2019 17:00,33,13,58,0.0,1002
1050,13-09-2019 18:00,32,17,61,0.0,1003
1051,13-09-2019 19:00,32,18,62,0.0,1003
1052,13-09-2019 20:00,31,20,63,0.0,1003
1053,13-09-2019 21:00,31,21,65,0.0,1003
1054,13-09-2019 22:00,31,20,66,0.0,1003
1055,13-09-2019 23:00,30,19,67,0.0,1003
1056,14-09-2019 00:00,30,18,68,0.0,1003
1057,14-09-2019 01:00,30,15,69,0.0,1003
1058,14-09-2019 02:00,30,12,70,0.0,1003
1059,14-09-2019 03:00,30,10,71,0.0,1003
1060,14-09-2019 04:00,30,9,70,0.0,1004
1061,14-09-2019 05:00,30,8,70,0.0,1004
1062,14-09-2019 06:00,30,7,69,0.0,1005
1063,14-09-2019 07:00,31,9,66,0.0,1004
1064,14-09-2019 08:00,32,11,63,0.0,1004
1065,14-09-2019 09:00,33,13,59,0.0,1004
1066,14-09-2019 10:00,33,14,56,0.0,1003
1067,14-09-2019 11:00,34,15,53,0.0,1002
1068,14-09-2019 12:00,35,16,50,0.0,1002
1069,14-09-2019 13:00,35,15,51,0.0,1002
1070,14-09-2019 14:00,34,15,52,0.0,1001
1071,14-09-2019 15:00,34,14,53,0.0,1001
1072,14-09-2019 16:00,33,15,56,0.0,1002
1073,14-09-2019 17:00,32,15,59,0.6,1003
1074,14-09-2019 18:00,32,15,62,0.8,1004
1075,14-09-2019 19:00,31,15,64,0.4,1004
1076,14-09-2019 20:00,31,16,65,1.0,1004
1077,14-09-2019 21:00,31,16,67,1.3,1004
1078,14-09-2019 22:00,30,15,68,0.6,1004
1079,14-09-2019 23:00,30,13,70,0.2,1004
1080,15-09-2019 00:00,29,12,71,0.3,1003
1081,15-09-2019 01:00,29,11,72,0.1,1004
1082,15-09-2019 02:00,29,11,72,0.3,1004
1083,15-09-2019 03:00,29,10,72,0.4,1004
1084,15-09-2019 04:00,29,9,72,0.2,1004
1085,15-09-2019 05:00,30,7,71,0.1,1004
1086,15-09-2019 06:00,30,5,71,0.2,1004
1087,15-09-2019 07:00,31,5,65,0.1,1004
1088,15-09-2019 08:00,33,4,59,0.1,1004
1089,15-09-2019 09:00,34,4,53,0.2,1004
1090,15-09-2019 10:00,35,3,49,0.1,1003
1091,15-09-2019 11:00,35,3,45,0.0,1002
1092,15-09-2019 12:00,36,3,42,0.0,1001
1093,15-09-2019 13:00,36,3,43,0.0,1001
1094,15-09-2019 14:00,36,4,45,0.0,1001
1095,15-09-2019 15:00,35,4,46,0.0,1001
1096,15-09-2019 16:00,35,5,48,0.0,1001
1097,15-09-2019 17:00,34,6,50,0.0,1002
1098,15-09-2019 18:00,34,6,52,0.0,1003
1099,15-09-2019 19:00,34,8,55,0.0,1003
1100,15-09-2019 20:00,35,9,57,0.0,1003
1101,15-09-2019 21:00,36,10,59,0.0,1003
1102,15-09-2019 22:00,34,9,63,0.0,1003
1103,15-09-2019 23:00,33,8,66,0.0,1002
1104,16-09-2019 00:00,32,8,69,0.0,1002
1105,16-09-2019 01:00,32,7,71,0.0,1002
1106,16-09-2019 02:00,32,7,72,0.0,1002
1107,16-09-2019 03:00,32,6,74,0.0,1003
1108,16-09-2019 04:00,32,6,71,0.0,1003
1109,16-09-2019 05:00,32,6,68,0.0,1003
1110,16-09-2019 06:00,32,6,64,0.0,1003
1111,16-09-2019 07:00,34,6,58,0.0,1003
1112,16-09-2019 08:00,35,6,52,0.0,1003
1113,16-09-2019 09:00,37,6,45,0.0,1002
1114,16-09-2019 10:00,38,6,41,0.0,1002
1115,16-09-2019 11:00,38,7,37,0.0,1001
1116,16-09-2019 12:00,39,7,33,0.0,1000
1117,16-09-2019 13:00,38,8,34,0.0,1000
1118,16-09-2019 14:00,38,8,34,0.0,999
1119,16-09-2019 15:00,38,9,35,0.0,998
1120,16-09-2019 16:00,38,9,35,0.0,998
1121,16-09-2019 17:00,39,9,34,0.0,998
1122,16-09-2019 18:00,39,9,34,0.0,997
1123,16-09-2019 19:00,37,10,42,0.0,999
1124,16-09-2019 20:00,35,12,49,0.0,1000
1125,16-09-2019 21:00,33,13,56,0.0,1002
1126,16-09-2019 22:00,32,13,59,0.0,1002
1127,16-09-2019 23:00,32,13,62,0.0,1002
1128,17-09-2019 00:00,31,13,65,0.0,1001
1129,17-09-2019 01:00,31,12,66,0.0,1002
1130,17-09-2019 02:00,31,11,67,0.0,1002
1131,17-09-2019 03:00,31,10,68,0.0,1002
1132,17-09-2019 04:00,32,10,63,0.0,1003
1133,17-09-2019 05:00,32,11,59,0.0,1003
1134,17-09-2019 06:00,33,11,54,0.0,1004
1135,17-09-2019 07:00,35,11,48,0.0,1004
1136,17-09-2019 08:00,36,11,42,0.0,1003
1137,17-09-2019 09:00,38,11,36,0.0,1003
1138,17-09-2019 10:00,38,9,33,0.0,1002
1139,17-09-2019 11:00,39,8,30,0.0,1001
1140,17-09-2019 12:00,40,6,26,0.0,1001
1141,17-09-2019 13:00,39,6,26,0.0,1000
1142,17-09-2019 14:00,39,6,26,0.0,1000
1143,17-09-2019 15:00,39,6,26,0.0,999
1144,17-09-2019 16:00,38,8,32,0.0,1001
1145,17-09-2019 17:00,37,10,37,0.0,1002
1146,17-09-2019 18:00,36,11,42,0.0,1003
1147,17-09-2019 19:00,35,15,47,0.0,1003
1148,17-09-2019 20:00,34,19,52,0.0,1004
1149,17-09-2019 21:00,32,22,58,0.0,1004
1150,17-09-2019 22:00,32,21,60,0.0,1004
1151,17-09-2019 23:00,31,20,63,0.0,1005
1152,18-09-2019 00:00,30,18,66,0.0,1005
1153,18-09-2019 01:00,30,19,68,0.0,1005
1154,18-09-2019 02:00,29,19,69,0.1,1006
1155,18-09-2019 03:00,29,20,70,0.1,1006
1156,18-09-2019 04:00,29,20,70,0.1,1007
1157,18-09-2019 05:00,30,20,69,0.7,1008
1158,18-09-2019 06:00,30,19,68,0.9,1008
1159,18-09-2019 07:00,32,19,61,0.4,1008
1160,18-09-2019 08:00,33,18,55,0.7,1008
1161,18-09-2019 09:00,35,18,48,0.9,1008
1162,18-09-2019 10:00,36,17,44,0.4,1007
1163,18-09-2019 11:00,36,15,41,0.0,1007
1164,18-09-2019 12:00,37,14,37,0.0,1006
1165,18-09-2019 13:00,36,14,40,0.0,1005
1166,18-09-2019 14:00,35,13,42,0.0,1005
1167,18-09-2019 15:00,34,13,45,0.0,1005
1168,18-09-2019 16:00,33,15,50,0.0,1006
1169,18-09-2019 17:00,32,16,54,0.0,1007
1170,18-09-2019 18:00,31,18,59,0.0,1008
1171,18-09-2019 19:00,30,20,62,0.0,1008
1172,18-09-2019 20:00,30,21,65,0.0,1008
1173,18-09-2019 21:00,29,23,68,0.0,1009
1174,18-09-2019 22:00,28,22,69,0.0,1009
1175,18-09-2019 23:00,28,21,71,0.0,1009
1176,19-09-2019 00:00,28,20,72,0.0,1009
1177,19-09-2019 01:00,27,19,75,0.0,1009
1178,19-09-2019 02:00,26,17,78,0.0,1010
1179,19-09-2019 03:00,26,16,81,0.0,1010
1180,19-09-2019 04:00,26,16,79,0.0,1010
